lat_wrf,lon_wrf,temperatura,viento,lluvia
33.435818,2.8970947,30.0,4.1,0.0
33.43216,2.951538,30.1,4.3,0.0
33.42848,3.0059814,30.1,4.3,0.0
33.424778,3.0604248,30.1,4.1,0.0
33.42102,3.1148376,30.1,3.8,0.0
33.417244,3.1692505,30.1,3.4,0.0
33.413437,3.2236633,30.1,3.2,0.0
33.4096,3.2780762,30.2,3.3,0.0
33.40574,3.3324585,30.2,3.7,0.0
33.401836,3.3868713,30.2,4.6,0.0
33.397907,3.4412537,30.2,5.5,0.0
33.393948,3.495636,30.3,6.2,0.0
33.389954,3.5499878,30.6,6.9,0.0
33.385925,3.60437,30.7,7.2,0.0
33.381874,3.658722,30.9,7.0,0.0
33.37779,3.7130737,31.1,6.7,0.0
33.373672,3.7674255,31.3,6.3,0.0
33.369534,3.8217468,31.3,6.3,0.0
33.36536,3.8760986,31.2,7.3,0.0
33.36114,3.93042,31.3,8.7,0.0
33.35691,3.9847412,31.4,10.2,0.0
33.352642,4.039032,31.6,11.7,0.0
33.348347,4.0933533,31.6,12.5,0.0
33.344013,4.147644,31.9,13.5,0.0
33.339653,4.201935,32.3,14.4,0.0
33.335266,4.2562256,32.6,14.9,0.0
33.330837,4.3105164,32.8,15.5,0.0
33.326385,4.3647766,32.9,16.3,0.0
33.321903,4.419037,33.2,18.4,0.0
33.317387,4.473297,33.3,18.9,0.0
33.312843,4.527527,33.4,19.5,0.0
33.308266,4.581787,33.4,20.1,0.0
33.30366,4.636017,33.6,21.3,0.0
33.299023,4.6902466,33.8,22.1,0.0
33.294353,4.744446,34.0,22.2,0.0
33.289654,4.7986755,34.2,22.0,0.0
33.28493,4.8528748,34.4,21.3,0.0
33.280167,4.9070435,34.7,20.0,0.0
33.27538,4.9612427,34.9,18.7,0.0
33.270565,5.0154114,35.0,17.9,0.0
33.26571,5.0696106,35.0,16.2,0.0
33.260838,5.123749,35.1,14.3,0.0
33.255917,5.1779175,35.4,13.5,0.0
33.301212,-12.183807,22.1,29.1,0.0
33.306126,-12.129608,22.1,29.3,0.0
33.311005,-12.075409,22.0,29.5,0.0
33.31586,-12.02121,22.0,29.9,0.0
33.320694,-11.9670105,22.0,30.0,0.0
33.325478,-11.912781,22.0,29.8,0.0
33.33025,-11.858551,22.0,29.8,0.0
33.334976,-11.804291,22.0,29.6,0.0
33.339684,-11.750061,22.0,29.5,0.0
33.344353,-11.695801,22.0,29.3,0.0
33.348988,-11.641541,22.0,29.1,0.0
33.353603,-11.58728,22.0,28.9,0.0
33.358177,-11.5329895,22.0,28.7,0.0
33.36273,-11.478699,22.0,28.4,0.0
33.367237,-11.424408,22.0,28.1,0.0
33.37174,-11.370117,22.0,27.8,0.0
33.376194,-11.315826,22.0,27.4,0.0
33.38061,-11.261505,22.0,26.9,0.0
33.38501,-11.207184,22.0,26.5,0.0
33.38937,-11.152863,22.0,26.1,0.0
33.393707,-11.098511,22.0,25.9,0.0
33.398006,-11.044189,22.0,25.7,0.0
33.402275,-10.989838,22.0,25.5,0.0
33.40652,-10.935486,22.0,25.4,0.0
33.41074,-10.8811035,22.1,25.3,0.0
33.414913,-10.826752,22.1,25.2,0.0
33.41906,-10.772369,22.1,25.1,0.0
33.423183,-10.717987,22.2,24.9,0.0
33.427277,-10.663605,22.3,24.7,0.0
33.431324,-10.609192,22.3,24.5,0.0
33.435356,-10.55481,22.4,24.5,0.0
33.439354,-10.500397,22.4,24.6,0.0
33.443306,-10.445984,22.4,24.6,0.0
33.44724,-10.391541,22.5,24.7,0.0
33.45115,-10.337128,22.5,24.6,0.0
33.455017,-10.282684,22.4,24.4,0.0
33.458862,-10.228241,22.4,24.0,0.0
33.46267,-10.173798,22.5,23.4,0.0
33.466457,-10.119354,22.7,23.1,0.0
33.470196,-10.06488,22.7,23.0,0.0
33.47391,-10.0104065,22.7,22.6,0.0
33.477608,-9.955963,22.7,22.1,0.0
33.48126,-9.901459,22.8,21.5,0.0
33.484882,-9.846985,22.8,20.9,0.0
33.488472,-9.792511,22.9,20.5,0.0
33.49205,-9.738007,22.9,20.2,0.0
33.49558,-9.683502,23.0,19.8,0.0
33.499084,-9.628998,23.1,19.5,0.0
33.502544,-9.574493,23.1,19.1,0.0
33.50599,-9.5199585,23.2,18.7,0.0
33.509396,-9.465454,23.3,18.4,0.0
33.512775,-9.410919,23.3,18.3,0.0
33.516125,-9.356384,23.4,18.4,0.0
33.519436,-9.301849,23.4,18.6,0.0
33.522728,-9.247284,23.5,18.5,0.0
33.525974,-9.192749,23.5,18.3,0.0
33.5292,-9.138184,23.5,18.1,0.0
33.532394,-9.083618,23.6,17.9,0.0
33.535545,-9.029053,23.6,17.4,0.0
33.538673,-8.974487,23.7,16.9,0.0
33.541775,-8.919922,23.8,16.1,0.0
33.54486,-8.865326,23.9,15.5,0.0
33.547894,-8.81073,23.9,14.9,0.0
33.550896,-8.756134,23.9,14.3,0.0
33.55387,-8.701538,24.0,13.6,0.0
33.556816,-8.646942,24.0,12.9,0.0
33.55973,-8.592346,24.0,12.3,0.0
33.56261,-8.53772,24.1,11.7,0.0
33.565468,-8.483124,24.1,11.1,0.0
33.568287,-8.428497,24.1,10.6,0.0
33.571075,-8.373871,24.1,10.1,0.0
33.573833,-8.319244,24.2,9.7,0.0
33.576557,-8.264618,24.2,9.4,0.0
33.57925,-8.209961,24.2,9.3,0.0
33.58192,-8.155334,24.1,9.3,0.0
33.584553,-8.1006775,24.1,9.4,0.0
33.587154,-8.0460205,24.2,9.6,0.0
33.58972,-7.9913635,24.2,9.8,0.0
33.592274,-7.9367065,24.3,10.0,0.0
33.594784,-7.8820496,24.4,10.3,0.0
33.59726,-7.827362,24.5,10.6,0.0
33.599712,-7.772705,24.7,10.8,0.0
33.602127,-7.7180176,24.9,10.5,0.0
33.60452,-7.6633606,27.4,10.1,0.0
33.606865,-7.608673,28.0,9.4,0.0
33.609188,-7.5539856,28.2,9.0,0.0
33.61148,-7.499298,28.4,8.7,0.0
33.613747,-7.44458,27.9,7.9,0.0
33.615967,-7.3898926,27.6,7.2,0.0
33.618176,-7.3351746,27.7,6.9,0.0
33.62034,-7.280487,26.3,8.0,0.0
33.62248,-7.225769,26.7,8.1,0.0
33.624584,-7.171051,27.5,7.6,0.0
33.62666,-7.116333,30.4,7.7,0.0
33.628696,-7.061615,27.8,7.2,0.0
33.63072,-7.006897,28.1,7.4,0.0
33.632698,-6.952179,28.6,5.8,0.0
33.634647,-6.8974304,29.2,4.3,0.0
33.63657,-6.8427124,29.6,4.3,0.0
33.63845,-6.787964,29.4,5.3,0.0
33.64031,-6.7332153,29.7,5.8,0.0
33.642128,-6.6784973,30.0,4.4,0.0
33.643936,-6.623749,30.5,4.5,0.0
33.6457,-6.5690002,31.0,4.4,0.0
33.647427,-6.5142517,31.4,3.9,0.0
33.649128,-6.4594727,32.2,4.0,0.0
33.650803,-6.404724,32.9,5.5,0.0
33.65243,-6.3499756,33.3,8.4,0.0
33.65405,-6.2951965,33.7,10.9,0.0
33.65562,-6.240448,34.4,14.5,0.0
33.657173,-6.185669,34.2,17.2,0.0
33.658672,-6.1309204,33.4,18.0,0.0
33.660164,-6.0761414,32.5,16.0,0.0
33.661617,-6.0213623,31.9,15.8,0.0
33.663036,-5.9665833,31.7,18.1,0.0
33.664425,-5.911804,31.8,20.1,0.0
33.665783,-5.857025,32.0,21.9,0.0
33.667103,-5.802246,31.6,24.1,0.0
33.668404,-5.7474365,31.3,26.3,0.0
33.669662,-5.6926575,30.7,25.4,0.0
33.670906,-5.6378784,30.3,23.7,0.0
33.672108,-5.583069,29.6,22.8,0.0
33.67328,-5.52829,29.2,20.7,0.0
33.67442,-5.47348,29.0,20.5,0.0
33.67553,-5.418701,28.7,23.1,0.0
33.6766,-5.3638916,27.7,20.9,0.0
33.677647,-5.309082,26.6,16.4,0.0
33.67866,-5.254303,26.4,15.3,0.0
33.679646,-5.1994934,25.4,14.5,0.0
33.680603,-5.144684,23.5,12.9,0.0
33.681515,-5.0898743,23.1,10.8,0.0
33.68241,-5.0350647,22.7,9.8,0.0
33.683277,-4.980255,21.7,8.6,0.0
33.6841,-4.9254456,21.1,6.2,0.0
33.684887,-4.870636,23.6,3.8,0.0
33.685658,-4.815796,24.5,3.0,0.0
33.686394,-4.7609863,24.9,3.0,0.0
33.687103,-4.7061768,24.4,3.3,0.0
33.68777,-4.651367,25.2,4.0,0.0
33.688408,-4.596527,27.2,5.7,0.0
33.689022,-4.5417175,28.7,6.5,0.0
33.689594,-4.486908,28.5,6.5,0.0
33.69014,-4.432068,27.2,7.2,0.0
33.690655,-4.3772583,25.2,8.2,0.0
33.691135,-4.322418,22.8,9.9,0.0
33.691593,-4.2676086,21.5,9.6,0.0
33.692024,-4.2127686,22.0,10.5,0.0
33.69241,-4.157959,20.3,10.0,0.0
33.692764,-4.103119,17.9,9.1,0.0
33.693096,-4.0483093,17.3,6.7,0.0
33.693386,-3.9934692,19.2,5.2,0.0
33.69366,-3.9386292,21.4,3.3,0.0
33.693886,-3.8838196,22.0,3.8,0.0
33.69409,-3.8289795,20.7,4.6,0.0
33.694256,-3.7741394,19.7,5.6,0.0
33.694405,-3.7193298,21.6,7.2,0.0
33.69451,-3.6644897,25.4,7.6,0.0
33.6946,-3.6096497,26.5,6.8,0.0
33.694633,-3.55484,26.4,6.8,0.0
33.694656,-3.5,25.6,8.2,0.0
33.694633,-3.44516,25.1,9.1,0.0
33.6946,-3.3903503,25.0,10.2,0.0
33.69451,-3.3355103,25.0,8.6,0.0
33.694405,-3.2806702,24.7,8.9,0.0
33.694256,-3.2258606,23.8,10.8,0.0
33.69409,-3.1710205,24.5,15.5,0.0
33.693886,-3.1161804,24.5,18.9,0.0
33.69366,-3.0613708,24.7,19.9,0.0
33.693386,-3.0065308,24.8,20.3,0.0
33.693096,-2.9516907,24.9,21.1,0.0
33.692764,-2.896881,25.3,20.8,0.0
33.69241,-2.842041,25.7,20.7,0.0
33.692024,-2.7872314,25.8,20.2,0.0
33.691593,-2.7323914,25.7,19.7,0.0
33.691135,-2.6775818,26.2,21.1,0.0
33.690655,-2.6227417,26.3,20.3,0.0
33.69014,-2.5679321,26.3,19.3,0.0
33.689594,-2.513092,26.3,19.0,0.0
33.689022,-2.4582825,26.4,19.2,0.0
33.688408,-2.403473,26.5,19.7,0.0
33.68777,-2.3486328,26.4,19.3,0.0
33.687103,-2.2938232,26.7,20.0,0.0
33.686394,-2.2390137,27.2,21.3,0.0
33.685658,-2.184204,27.5,21.2,0.0
33.684887,-2.129364,27.7,20.6,0.0
33.6841,-2.0745544,27.8,20.2,0.0
33.683277,-2.0197449,27.9,21.0,0.0
33.68241,-1.9649353,27.9,22.5,0.0
33.681515,-1.9101257,27.8,23.6,0.0
33.680603,-1.8553162,27.6,23.7,0.0
33.679646,-1.8005066,27.6,24.3,0.0
33.67866,-1.745697,27.8,25.5,0.0
33.677647,-1.690918,28.1,27.3,0.0
33.6766,-1.6361084,28.3,28.5,0.0
33.67553,-1.5812988,28.4,28.7,0.0
33.67442,-1.5265198,28.6,28.5,0.0
33.67328,-1.4717102,28.9,29.3,0.0
33.672108,-1.4169312,29.1,29.7,0.0
33.670906,-1.3621216,29.1,30.2,0.0
33.669662,-1.3073425,28.9,30.1,0.0
33.668404,-1.252533,29.0,28.9,0.0
33.667103,-1.1977539,29.1,26.9,0.0
33.665783,-1.1429749,29.1,25.6,0.0
33.664425,-1.0881958,29.0,25.4,0.0
33.663036,-1.0334167,29.0,25.1,0.0
33.661617,-0.9786377,28.9,24.3,0.0
33.660164,-0.92385864,28.8,23.8,0.0
33.658672,-0.8690796,28.6,23.4,0.0
33.657173,-0.81433105,28.5,22.8,0.0
33.65562,-0.759552,28.6,22.3,0.0
33.65405,-0.70480347,28.6,21.8,0.0
33.65243,-0.6500244,28.7,20.8,0.0
33.650803,-0.5952759,28.8,19.2,0.0
33.649128,-0.54052734,28.8,17.5,0.0
33.647427,-0.4857483,28.8,16.4,0.0
33.6457,-0.43099976,28.8,15.6,0.0
33.643936,-0.37625122,28.8,14.8,0.0
33.642128,-0.3215027,28.0,13.0,0.0
33.64031,-0.26678467,27.6,11.4,0.0
33.63845,-0.21203613,28.2,9.9,0.0
33.63657,-0.1572876,28.0,8.6,0.0
33.634647,-0.10256958,28.1,8.4,0.0
33.632698,-0.047821045,27.8,8.4,0.0
33.63072,0.0068969727,27.7,8.3,0.0
33.628696,0.06161499,27.7,8.3,0.0
33.62666,0.11633301,27.5,8.5,0.0
33.624584,0.17105103,27.4,8.5,0.0
33.62248,0.22576904,27.4,8.4,0.0
33.62034,0.28048706,27.4,8.4,0.0
33.618176,0.33517456,27.4,8.3,0.0
33.615967,0.38989258,27.5,8.3,0.0
33.613747,0.44458008,27.3,8.2,0.0
33.61148,0.4992981,27.0,8.0,0.0
33.609188,0.5539856,27.0,7.6,0.0
33.606865,0.6086731,27.1,7.0,0.0
33.60452,0.6633606,27.0,6.5,0.0
33.602127,0.7180176,26.8,6.2,0.0
33.599712,0.7727051,26.7,5.9,0.0
33.59726,0.82736206,26.4,5.8,0.0
33.594784,0.88204956,26.0,5.7,0.0
33.592274,0.93670654,25.6,5.7,0.0
33.58972,0.9913635,25.4,5.6,0.0
33.587154,1.0460205,25.3,5.3,0.0
33.584553,1.1006775,25.3,4.5,0.0
33.58192,1.1553345,25.9,3.5,0.0
33.57925,1.2099609,26.5,2.0,0.0
33.576557,1.2646179,26.7,2.3,0.0
33.573833,1.3192444,26.5,2.7,0.0
33.571075,1.3738708,26.2,3.4,0.0
33.568287,1.4284973,25.9,3.8,0.0
33.565468,1.4831238,26.2,3.2,0.0
33.56261,1.5377197,26.8,2.6,0.0
33.55973,1.5923462,27.1,2.0,0.0
33.556816,1.6469421,26.9,3.0,0.0
33.55387,1.7015381,26.6,4.0,0.0
33.550896,1.756134,26.6,4.4,0.0
33.547894,1.81073,27.7,4.1,0.0
33.54486,1.8653259,29.0,4.0,0.0
33.541775,1.9199219,29.5,5.1,0.0
33.538673,1.9744873,29.7,6.2,0.0
33.535545,2.0290527,29.8,6.8,0.0
33.532394,2.0836182,30.0,7.3,0.0
33.5292,2.1381836,29.9,7.6,0.0
33.525974,2.192749,29.5,8.1,0.0
33.522728,2.247284,29.7,8.2,0.0
33.519436,2.3018494,29.7,7.8,0.0
33.516125,2.3563843,29.6,7.2,0.0
33.512775,2.4109192,29.5,6.6,0.0
33.509396,2.465454,29.4,6.0,0.0
33.50599,2.5199585,29.3,5.7,0.0
33.502544,2.5744934,29.3,5.4,0.0
33.499084,2.6289978,29.2,5.3,0.0
33.49558,2.6835022,29.5,5.4,0.0
33.49205,2.7380066,29.3,5.3,0.0
33.488472,2.792511,29.7,5.1,0.0
33.484882,2.8469849,29.8,4.8,0.0
33.48126,2.9014587,29.9,4.7,0.0
33.477608,2.9559631,30.0,4.8,0.0
33.47391,3.0104065,30.0,4.8,0.0
33.470196,3.0648804,30.0,4.5,0.0
33.466457,3.1193542,30.0,4.0,0.0
33.46267,3.1737976,30.0,3.4,0.0
33.458862,3.228241,30.0,3.4,0.0
33.455017,3.2826843,30.0,3.8,0.0
33.45115,3.3371277,30.0,4.4,0.0
33.44724,3.3915405,30.1,5.2,0.0
33.443306,3.445984,30.2,6.0,0.0
33.439354,3.5003967,30.4,6.7,0.0
33.435356,3.5548096,30.5,7.6,0.0
33.431324,3.609192,30.8,8.5,0.0
33.427277,3.6636047,31.0,9.1,0.0
33.423183,3.717987,32.0,9.3,0.0
33.41906,3.7723694,32.1,9.2,0.0
33.414913,3.8267517,32.3,9.2,0.0
33.41074,3.8811035,32.2,10.0,0.0
33.40652,3.9354858,31.4,10.6,0.0
33.402275,3.9898376,31.4,12.4,0.0
33.398006,4.0441895,31.3,13.3,0.0
33.393707,4.0985107,31.6,14.7,0.0
33.38937,4.1528625,31.9,15.4,0.0
33.38501,4.207184,32.2,15.9,0.0
33.38061,4.261505,32.3,16.0,0.0
33.376194,4.3158264,32.5,16.9,0.0
33.37174,4.370117,32.7,17.4,0.0
33.367237,4.424408,32.9,18.7,0.0
33.36273,4.4786987,33.1,18.8,0.0
33.358177,4.5329895,33.2,19.3,0.0
33.353603,4.5872803,33.4,20.0,0.0
33.348988,4.6415405,33.6,21.0,0.0
33.344353,4.695801,33.8,21.7,0.0
33.339684,4.750061,33.9,21.9,0.0
33.334976,4.804291,33.9,21.2,0.0
33.33025,4.858551,33.9,20.1,0.0
33.325478,4.912781,34.1,18.7,0.0
33.320694,4.9670105,34.3,16.8,0.0
33.31586,5.0212097,34.4,15.1,0.0
33.311005,5.075409,34.7,14.7,0.0
33.306126,5.129608,34.9,13.8,0.0
33.301212,5.1838074,35.3,13.4,0.0
33.3465,-12.189728,22.1,29.0,0.0
33.35142,-12.135498,22.1,29.2,0.0
33.35631,-12.081238,22.0,29.5,0.0
33.36117,-12.027008,21.9,30.3,0.0
33.366,-11.972748,21.7,30.9,0.0
33.37079,-11.918488,21.8,30.5,0.0
33.375565,-11.864227,21.7,30.7,0.0
33.380302,-11.809967,21.7,30.4,0.0
33.38501,-11.755676,21.7,30.5,0.0
33.38968,-11.7013855,21.7,30.3,0.0
33.39432,-11.647095,21.7,30.1,0.0
33.39893,-11.592773,21.7,29.8,0.0
33.40352,-11.538452,21.7,29.6,0.0
33.408073,-11.484131,21.8,29.3,0.0
33.4126,-11.42981,21.8,29.0,0.0
33.417088,-11.375488,21.8,28.6,0.0
33.421547,-11.321136,21.8,28.0,0.0
33.425972,-11.266785,21.9,27.3,0.0
33.430374,-11.212433,21.9,26.8,0.0
33.434742,-11.158081,21.9,26.4,0.0
33.439075,-11.103699,21.8,26.1,0.0
33.443382,-11.049316,21.8,25.9,0.0
33.447666,-10.994934,21.7,25.7,0.0
33.45191,-10.940552,21.7,25.4,0.0
33.456116,-10.886139,21.7,25.2,0.0
33.460304,-10.831726,21.8,25.0,0.0
33.464455,-10.777313,21.9,24.8,0.0
33.468575,-10.7229,21.9,24.5,0.0
33.47267,-10.668488,22.0,24.1,0.0
33.476727,-10.614044,22.1,23.9,0.0
33.480762,-10.559601,22.1,24.0,0.0
33.484756,-10.505157,22.1,24.2,0.0
33.488724,-10.450714,22.1,24.3,0.0
33.492664,-10.39624,22.1,24.2,0.0
33.49657,-10.341797,21.9,23.8,0.0
33.50044,-10.287323,21.5,23.4,0.0
33.50429,-10.232849,21.3,22.6,0.0
33.50809,-10.178345,21.7,21.9,0.0
33.511887,-10.123871,22.2,21.9,0.0
33.51564,-10.069366,22.0,22.4,0.0
33.519356,-10.014862,21.8,22.2,0.0
33.52305,-9.960358,21.9,21.6,0.0
33.5267,-9.905853,22.0,21.1,0.0
33.530323,-9.851318,22.0,20.8,0.0
33.53393,-9.796783,22.1,20.6,0.0
33.537502,-9.742249,22.1,20.7,0.0
33.541023,-9.687714,22.2,20.7,0.0
33.544537,-9.633179,22.4,20.6,0.0
33.54801,-9.578644,22.6,20.5,0.0
33.55146,-9.524078,22.7,20.3,0.0
33.55487,-9.469513,22.8,20.3,0.0
33.55824,-9.4149475,22.9,20.9,0.0
33.561592,-9.360382,22.9,21.7,0.0
33.564915,-9.305786,22.8,22.4,0.0
33.568203,-9.251221,22.6,22.5,0.0
33.571465,-9.196625,22.6,22.4,0.0
33.574688,-9.142029,22.6,22.1,0.0
33.57788,-9.087433,22.6,21.5,0.0
33.58105,-9.032837,22.7,20.9,0.0
33.58418,-8.97821,23.0,20.0,0.0
33.587284,-8.9236145,23.3,18.7,0.0
33.590355,-8.868988,23.5,18.0,0.0
33.593384,-8.814362,23.5,17.4,0.0
33.596394,-8.759735,23.5,16.7,0.0
33.599377,-8.705109,23.6,16.0,0.0
33.60232,-8.650452,23.6,15.2,0.0
33.60524,-8.595825,23.6,14.7,0.0
33.60812,-8.541168,23.7,14.1,0.0
33.610977,-8.486511,23.8,13.5,0.0
33.613804,-8.431854,23.8,13.0,0.0
33.616592,-8.377197,23.8,12.6,0.0
33.61935,-8.32254,23.9,12.1,0.0
33.622086,-8.267853,23.9,11.7,0.0
33.624786,-8.213196,24.0,11.3,0.0
33.627457,-8.158508,24.0,11.0,0.0
33.63008,-8.103821,24.0,10.8,0.0
33.63269,-8.049133,24.1,10.7,0.0
33.635265,-7.994446,24.2,10.5,0.0
33.63781,-7.939728,24.2,10.4,0.0
33.640327,-7.8850403,24.2,10.5,0.0
33.642803,-7.8303223,24.3,10.7,0.0
33.64525,-7.775635,24.4,11.1,0.0
33.64767,-7.7209167,24.5,11.6,0.0
33.65006,-7.6661987,24.6,11.9,0.0
33.652416,-7.6114807,24.6,12.1,0.0
33.65474,-7.5567627,24.6,11.3,0.0
33.65704,-7.502014,27.5,10.0,0.0
33.659298,-7.447296,27.8,9.4,0.0
33.661533,-7.3925476,27.0,9.1,0.0
33.66373,-7.337799,27.0,9.2,0.0
33.66591,-7.283081,26.2,9.0,0.0
33.66804,-7.2283325,26.7,9.5,0.0
33.67015,-7.1735535,26.9,9.0,0.0
33.672226,-7.118805,27.0,9.1,0.0
33.67428,-7.0640564,27.3,8.8,0.0
33.676285,-7.009308,27.6,8.7,0.0
33.67827,-6.954529,28.1,9.0,0.0
33.68022,-6.8997498,28.4,8.3,0.0
33.682144,-6.845001,29.0,7.5,0.0
33.684032,-6.790222,29.1,7.8,0.0
33.68589,-6.735443,29.4,7.5,0.0
33.687717,-6.680664,29.4,4.3,0.0
33.689514,-6.625885,30.1,6.5,0.0
33.691277,-6.571106,31.0,8.9,0.0
33.693005,-6.5162964,32.1,10.8,0.0
33.694714,-6.4615173,32.7,12.7,0.0
33.69638,-6.406708,33.9,13.8,0.0
33.698032,-6.3519287,35.0,18.5,0.0
33.69963,-6.297119,35.2,23.9,0.0
33.701214,-6.2423096,35.0,27.2,0.0
33.70276,-6.1875305,34.6,26.4,0.0
33.704273,-6.132721,34.2,22.4,0.0
33.705757,-6.0779114,32.7,15.9,0.0
33.707214,-6.0230713,31.8,14.0,0.0
33.708637,-5.9682617,31.5,17.0,0.0
33.710022,-5.913452,32.8,25.1,0.0
33.711384,-5.8586426,32.2,29.4,0.0
33.712704,-5.8038025,31.7,29.3,0.0
33.714005,-5.748993,31.5,27.6,0.0
33.715275,-5.694153,31.1,25.9,0.0
33.716503,-5.6393433,30.4,25.7,0.0
33.7177,-5.584503,29.8,22.3,0.0
33.718884,-5.529663,29.7,19.4,0.0
33.720016,-5.4748535,29.6,18.7,0.0
33.721134,-5.4200134,29.2,18.5,0.0
33.722214,-5.3651733,29.8,18.2,0.0
33.723263,-5.3103333,27.8,18.4,0.0
33.724277,-5.255493,27.1,16.7,0.0
33.725254,-5.200653,25.8,13.7,0.0
33.72621,-5.145813,24.6,12.7,0.0
33.727135,-5.090973,23.9,11.3,0.0
33.728027,-5.0361023,23.7,10.1,0.0
33.728874,-4.981262,22.5,9.8,0.0
33.729713,-4.926422,22.5,8.4,0.0
33.730507,-4.8715515,23.1,5.7,0.0
33.731277,-4.8167114,24.1,4.8,0.0
33.73201,-4.7618713,24.7,4.3,0.0
33.73271,-4.7070007,24.9,5.1,0.0
33.73339,-4.6521606,26.1,7.0,0.0
33.734028,-4.59729,27.3,9.7,0.0
33.73464,-4.5424194,28.1,13.6,0.0
33.735207,-4.4875793,27.6,12.8,0.0
33.735756,-4.4327087,26.6,10.4,0.0
33.736282,-4.377838,26.2,9.1,0.0
33.736763,-4.322998,25.4,11.4,0.0
33.737213,-4.2681274,24.9,13.6,0.0
33.737633,-4.213257,22.7,16.2,0.0
33.738026,-4.158386,20.0,14.8,0.0
33.738384,-4.103546,17.9,10.5,0.0
33.738724,-4.0486755,18.1,7.6,0.0
33.73901,-3.993805,18.6,3.6,0.0
33.73928,-3.9389343,20.7,1.7,0.0
33.739517,-3.8840637,23.1,3.7,0.0
33.73972,-3.829193,23.8,4.3,0.0
33.739887,-3.774353,21.8,6.1,0.0
33.740032,-3.7194824,21.3,7.4,0.0
33.74014,-3.6646118,23.5,8.6,0.0
33.740215,-3.6097412,25.9,8.7,0.0
33.740265,-3.5548706,26.5,7.4,0.0
33.74028,-3.5,26.1,9.2,0.0
33.740265,-3.4451294,25.7,13.4,0.0
33.740215,-3.3902588,24.7,11.4,0.0
33.74014,-3.3353882,24.4,10.0,0.0
33.740032,-3.2805176,24.8,13.9,0.0
33.739887,-3.225647,24.3,17.0,0.0
33.73972,-3.170807,24.4,21.6,0.0
33.739517,-3.1159363,24.0,23.6,0.0
33.73928,-3.0610657,24.0,23.8,0.0
33.73901,-3.006195,24.2,23.1,0.0
33.738724,-2.9513245,24.4,23.0,0.0
33.738384,-2.8964539,24.8,22.7,0.0
33.738026,-2.8416138,25.3,23.3,0.0
33.737633,-2.7867432,25.6,24.1,0.0
33.737213,-2.7318726,25.4,23.6,0.0
33.736763,-2.677002,25.8,24.5,0.0
33.736282,-2.6221619,25.9,22.0,0.0
33.735756,-2.5672913,25.8,19.1,0.0
33.735207,-2.5124207,25.8,18.0,0.0
33.73464,-2.4575806,26.0,18.7,0.0
33.734028,-2.40271,26.1,19.5,0.0
33.73339,-2.3478394,26.3,20.3,0.0
33.73271,-2.2929993,26.5,21.3,0.0
33.73201,-2.2381287,26.7,21.9,0.0
33.731277,-2.1832886,26.9,20.3,0.0
33.730507,-2.1284485,27.2,19.5,0.0
33.729713,-2.073578,27.6,20.4,0.0
33.728874,-2.0187378,27.5,23.1,0.0
33.728027,-1.9638977,27.5,25.4,0.0
33.727135,-1.9090271,27.4,26.6,0.0
33.72621,-1.854187,27.2,27.3,0.0
33.725254,-1.7993469,27.2,28.0,0.0
33.724277,-1.7445068,27.4,30.5,0.0
33.723263,-1.6896667,27.5,32.7,0.0
33.722214,-1.6348267,27.7,33.3,0.0
33.721134,-1.5799866,27.9,33.4,0.0
33.720016,-1.5251465,28.2,33.8,0.0
33.718884,-1.4703369,28.3,34.7,0.0
33.7177,-1.4154968,28.4,35.1,0.0
33.716503,-1.3606567,28.3,35.9,0.0
33.715275,-1.3058472,28.1,36.3,0.0
33.714005,-1.2510071,28.2,35.1,0.0
33.712704,-1.1961975,28.3,31.9,0.0
33.711384,-1.1413574,28.5,30.3,0.0
33.710022,-1.0865479,28.6,31.0,0.0
33.708637,-1.0317383,28.4,32.0,0.0
33.707214,-0.9768982,28.1,31.6,0.0
33.705757,-0.9220886,28.0,31.8,0.0
33.704273,-0.86727905,27.9,32.4,0.0
33.70276,-0.8124695,27.9,32.6,0.0
33.701214,-0.7576904,27.9,33.1,0.0
33.69963,-0.70288086,27.9,33.4,0.0
33.698032,-0.6480713,28.0,32.2,0.0
33.69638,-0.59329224,28.1,29.4,0.0
33.694714,-0.53848267,28.2,26.6,0.0
33.693005,-0.4837036,28.3,25.4,0.0
33.691277,-0.42889404,28.4,25.6,0.0
33.689514,-0.374115,28.4,25.6,0.0
33.687717,-0.31933594,28.2,24.1,0.0
33.68589,-0.26455688,28.1,20.8,0.0
33.684032,-0.20977783,28.3,16.0,0.0
33.682144,-0.15499878,27.9,11.6,0.0
33.68022,-0.100250244,27.8,11.0,0.0
33.67827,-0.04547119,27.6,11.4,0.0
33.676285,0.009307861,27.5,11.1,0.0
33.67428,0.0640564,27.4,11.6,0.0
33.672226,0.11880493,27.4,12.3,0.0
33.67015,0.17355347,27.4,12.8,0.0
33.66804,0.22833252,27.6,13.3,0.0
33.66591,0.28308105,27.6,13.0,0.0
33.66373,0.33779907,27.5,12.5,0.0
33.661533,0.3925476,27.2,11.6,0.0
33.659298,0.44729614,26.7,11.0,0.0
33.65704,0.50201416,26.5,10.8,0.0
33.65474,0.5567627,26.0,10.1,0.0
33.652416,0.6114807,26.3,9.6,0.0
33.65006,0.66619873,26.1,8.9,0.0
33.64767,0.72091675,25.9,8.2,0.0
33.64525,0.77563477,25.9,7.4,0.0
